date,code_usine,code_produit,qte_produite,qte_rebut
2026-01-05,U03,P002,6295,204
2026-01-05,U03,P004,9031,140
2026-01-05,U03,P009,8713,309
2026-01-05,U03,P008,9252,340
2026-01-05,U03,P005,3965,114
2026-01-05,U04,P011,5472,86
2026-01-05,U04,P007,12673,124
2026-01-05,U04,P008,1625,21
2026-01-05,U04,P009,6288,193
2026-01-05,U04,P005,5208,169
2026-01-05,U04,P004,4934,39
2026-01-05,U05,P010,6974,56
2026-01-05,U05,P001,2661,37
2026-01-05,U05,P008,8177,274
2026-01-05,U05,P012,6296,136
2026-01-05,U05,P004,1968,36
2026-01-05,U06,P003,8960,229
2026-01-05,U06,P011,10647,110
2026-01-05,U06,P001,8989,362
2026-01-05,U06,P008,10681,403
2026-01-05,U06,P009,7033,110
2026-01-05,U06,P005,8623,70
2026-01-05,U07,P004,6318,52
2026-01-05,U07,P005,6184,220
2026-01-05,U07,P007,5259,181
2026-01-05,U07,P006,8355,348
2026-01-05,U07,P012,4439,77
2026-01-05,U07,P010,3885,42
2026-01-05,U08,P010,9607,193
2026-01-05,U08,P012,9970,317
2026-01-05,U08,P001,7298,230
2026-01-05,U08,P002,8102,185
2026-01-12,U01,P001,7549,131
2026-01-12,U01,P008,5172,41
2026-01-12,U01,P011,8384,226
2026-01-12,U01,P004,6537,184
2026-01-12,U02,P001,6009,137
2026-01-12,U02,P002,6659,64
2026-01-12,U02,P006,3720,109
2026-01-12,U02,P012,5479,219
2026-01-12,U02,P011,1260,31
2026-01-12,U03,P008,6678,185
2026-01-12,U03,P011,5520,210
2026-01-12,U03,P005,8075,92
2026-01-12,U03,P004,4284,126
2026-01-12,U04,P011,7067,259
2026-01-12,U04,P007,1208,34
2026-01-12,U04,P012,5825,228
2026-01-12,U04,P008,1625,43
2026-01-12,U05,P005,7871,193
2026-01-12,U05,P002,6357,220
2026-01-12,U05,P008,9297,210
2026-01-12,U05,P010,2794,117
2026-01-12,U05,P001,4206,172
2026-01-12,U05,P012,9036,329
2026-01-12,U06,P010,4846,175
2026-01-12,U06,P007,6923,251
2026-01-12,U06,P001,4159,145
2026-01-12,U06,P012,3742,73
2026-01-12,U06,P008,7235,235
2026-01-12,U06,P006,4224,93
2026-01-12,U06,P009,7636,219
2026-01-12,U07,P003,6227,69
2026-01-12,U07,P012,8396,141
2026-01-12,U07,P002,6259,131
2026-01-12,U07,P008,8155,245
2026-01-12,U07,P007,7753,112
2026-01-12,U07,P005,5842,245
2026-01-12,U08,P001,9413,90
2026-01-12,U08,P003,5765,88
2026-01-12,U08,P005,6628,194
2026-01-12,U08,P004,10671,295
2026-01-12,U08,P002,7682,116
2026-01-19,U01,P004,2848,90
2026-01-19,U01,P005,5280,82
2026-01-19,U01,P008,7974,81
2026-01-19,U01,P010,10244,449
2026-01-19,U01,P007,6477,160
2026-01-19,U01,P002,3797,149
2026-01-19,U01,P003,6181,67
2026-01-19,U02,P005,13326,157
2026-01-19,U02,P004,8973,360
2026-01-19,U02,P003,8206,319
2026-01-19,U02,P009,9893,110
2026-01-19,U02,P012,5270,104
2026-01-19,U02,P008,4768,182
2026-01-19,U02,P006,8002,67
2026-01-19,U03,P006,5153,197
2026-01-19,U03,P004,7905,263
2026-01-19,U03,P005,5260,103
2026-01-19,U03,P010,10149,428
2026-01-19,U03,P011,8282,67
2026-01-19,U04,P002,6439,55
2026-01-19,U04,P001,7775,140
2026-01-19,U04,P012,9197,100
2026-01-19,U04,P010,7968,354
2026-01-19,U04,P007,6959,200
2026-01-19,U04,P005,5838,247
2026-01-19,U05,P006,5746,82
2026-01-19,U05,P001,5509,233
2026-01-19,U05,P010,10541,366
2026-01-19,U05,P009,7724,255
2026-01-19,U06,P002,7473,288
2026-01-19,U06,P003,5039,43
2026-01-19,U06,P012,5309,95
2026-01-19,U06,P006,6640,281
2026-01-19,U06,P005,8504,361
2026-01-19,U06,P001,5000,154
2026-01-19,U06,P009,9497,279
2026-01-19,U07,P007,8963,282
2026-01-19,U07,P005,9099,403
2026-01-19,U07,P004,5189,76
2026-01-19,U07,P011,6896,203
2026-01-19,U07,P002,5636,140
2026-01-19,U08,P010,3944,42
2026-01-19,U08,P009,8542,356
2026-01-19,U08,P004,5424,72
2026-01-19,U08,P011,6699,134
2026-01-19,U08,P008,4851,130
2026-01-26,U01,P003,7822,96
2026-01-26,U01,P007,2731,75
2026-01-26,U01,P001,4958,213
2026-01-26,U01,P009,6595,169
2026-01-26,U01,P004,9523,271
2026-01-26,U01,P010,7298,122
2026-01-26,U01,P002,7130,214
2026-01-26,U02,P004,7469,163
2026-01-26,U02,P002,6352,283
2026-01-26,U02,P012,3256,112
2026-01-26,U02,P003,8120,289
2026-01-26,U02,P008,8021,267
2026-01-26,U02,P001,7594,125
2026-01-26,U03,P007,6447,62
2026-01-26,U03,P001,6724,169
2026-01-26,U03,P006,8662,196
2026-01-26,U03,P002,6708,180
2026-01-26,U04,P002,10946,235
2026-01-26,U04,P004,6661,292
2026-01-26,U04,P011,6844,63
2026-01-26,U04,P008,9691,170
2026-01-26,U04,P005,5261,200
2026-01-26,U04,P012,7014,135
2026-01-26,U04,P010,8209,356
2026-01-26,U05,P001,9610,212
2026-01-26,U05,P005,9977,392
2026-01-26,U05,P006,8884,233
2026-01-26,U05,P008,6547,226
2026-01-26,U05,P011,1650,34
2026-01-26,U06,P001,5441,180
2026-01-26,U06,P002,12169,440
2026-01-26,U06,P011,7748,259
2026-01-26,U06,P007,7017,219
2026-01-26,U06,P005,6746,126
2026-01-26,U07,P008,3450,76
2026-01-26,U07,P001,9334,143
2026-01-26,U07,P005,5769,49
2026-01-26,U07,P010,8231,120
2026-01-26,U07,P004,5950,170
2026-01-26,U07,P012,5105,115
2026-01-26,U08,P007,9524,157
2026-01-26,U08,P009,9080,346
2026-01-26,U08,P005,6402,171
2026-01-26,U08,P004,6278,238
2026-01-26,U08,P006,10404,321
2026-02-02,U01,P011,13457,126
2026-02-02,U01,P008,10447,395
2026-02-02,U01,P009,7485,128
2026-02-02,U01,P001,10475,329
2026-02-02,U01,P006,8137,108
2026-02-02,U01,P012,10970,266
2026-02-02,U02,P008,7307,256
2026-02-02,U02,P002,9603,128
2026-02-02,U02,P004,9992,273
2026-02-02,U02,P003,4571,176
2026-02-02,U02,P005,2017,71
2026-02-02,U02,P006,6662,86
2026-02-02,U03,P008,8012,309
2026-02-02,U03,P006,8436,178
2026-02-02,U03,P004,9797,324
2026-02-02,U03,P002,4095,173
2026-02-02,U03,P001,4678,100
2026-02-02,U03,P003,5059,67
2026-02-02,U04,P004,7049,114
2026-02-02,U04,P012,9644,190
2026-02-02,U04,P009,6589,90
2026-02-02,U04,P006,8200,172
2026-02-02,U04,P005,6966,60
2026-02-02,U05,P001,5084,184
2026-02-02,U05,P011,7023,57
2026-02-02,U05,P007,6519,179
2026-02-02,U05,P003,5568,55
2026-02-02,U05,P012,7448,87
2026-02-02,U05,P004,10697,455
2026-02-02,U05,P010,7616,123
2026-02-02,U06,P012,208,8
2026-02-02,U06,P003,8266,130
2026-02-02,U06,P011,8492,214
2026-02-02,U06,P004,7371,314
2026-02-02,U06,P008,6822,226
2026-02-02,U06,P009,12104,357
2026-02-02,U06,P010,9019,232
2026-02-02,U07,P001,7826,248
2026-02-02,U07,P006,7402,146
2026-02-02,U07,P009,7625,269
2026-02-02,U07,P012,8965,329
2026-02-02,U08,P011,5191,143
2026-02-02,U08,P008,10151,216
2026-02-02,U08,P004,7672,210
2026-02-02,U08,P001,5061,99
2026-02-02,U08,P003,6872,265
2026-02-09,U01,P003,10198,355
2026-02-09,U01,P007,6457,237
2026-02-09,U01,P008,10470,116
2026-02-09,U01,P006,9440,330
2026-02-09,U01,P002,9622,129
2026-02-09,U01,P011,9493,231
2026-02-09,U01,P009,10021,211
2026-02-09,U02,P005,1442,36
2026-02-09,U02,P009,10899,488
2026-02-09,U02,P011,7004,165
2026-02-09,U02,P007,8410,92
2026-02-09,U02,P002,10061,395
2026-02-09,U03,P004,9000,395
2026-02-09,U03,P008,13688,546
2026-02-09,U03,P011,6718,182
2026-02-09,U03,P012,8745,220
2026-02-09,U03,P010,11567,126
2026-02-09,U03,P003,9159,180
2026-02-09,U04,P003,6856,103
2026-02-09,U04,P004,8941,130
2026-02-09,U04,P007,2969,120
2026-02-09,U04,P001,8040,99
2026-02-09,U04,P002,6314,159
2026-02-09,U05,P009,10658,355
2026-02-09,U05,P012,3578,39
2026-02-09,U05,P008,8181,267
2026-02-09,U05,P004,7482,126
2026-02-09,U05,P003,8171,260
2026-02-09,U05,P001,4437,61
2026-02-09,U06,P005,6284,237
2026-02-09,U06,P010,7475,139
2026-02-09,U06,P003,10420,117
2026-02-09,U06,P008,5061,139
2026-02-09,U07,P001,4074,82
2026-02-09,U07,P004,6989,242
2026-02-09,U07,P006,6976,241
2026-02-09,U07,P003,10257,109
2026-02-09,U07,P002,9355,207
2026-02-09,U07,P007,9887,96
2026-02-09,U08,P012,4873,170
2026-02-09,U08,P006,9217,110
2026-02-09,U08,P004,5029,107
2026-02-09,U08,P001,9142,301
2026-02-09,U08,P003,7594,84
2026-02-16,U01,P001,7366,99
2026-02-16,U01,P008,7466,328
2026-02-16,U01,P010,10129,287
2026-02-16,U01,P005,9182,197
2026-02-16,U01,P007,5276,236
2026-02-16,U02,P012,12854,554
2026-02-16,U02,P010,7990,267
2026-02-16,U02,P001,7761,107
2026-02-16,U02,P003,6301,242
2026-02-16,U02,P008,6406,280
2026-02-16,U02,P011,3854,93
2026-02-16,U03,P002,9449,178
2026-02-16,U03,P011,6132,176
2026-02-16,U03,P007,4576,185
2026-02-16,U03,P010,7161,261
2026-02-16,U03,P008,9335,385
2026-02-16,U04,P009,4809,86
2026-02-16,U04,P004,9268,378
2026-02-16,U04,P011,10220,103
2026-02-16,U04,P010,11217,297
2026-02-16,U04,P007,12014,392
2026-02-16,U05,P002,6926,160
2026-02-16,U05,P011,6131,258
2026-02-16,U05,P001,6508,147
2026-02-16,U05,P003,8151,208
2026-02-16,U05,P004,1996,46
2026-02-16,U05,P006,9090,174
2026-02-16,U06,P008,11122,167
2026-02-16,U06,P007,10936,228
2026-02-16,U06,P003,3214,134
2026-02-16,U06,P006,6368,132
2026-02-16,U06,P009,8273,213
2026-02-16,U06,P005,5554,177
2026-02-16,U06,P012,3962,128
2026-02-16,U07,P008,9301,290
2026-02-16,U07,P007,7772,171
2026-02-16,U07,P001,7175,145
2026-02-16,U07,P009,3409,114
2026-02-16,U08,P004,10059,84
2026-02-16,U08,P006,8250,106
2026-02-16,U08,P002,7906,277
2026-02-16,U08,P003,6952,114
2026-02-16,U08,P012,7613,120
2026-02-16,U08,P008,4405,181
2026-02-16,U08,P001,9266,91
2026-02-23,U01,P002,10381,421
2026-02-23,U01,P001,7825,139
2026-02-23,U01,P011,2252,49
2026-02-23,U01,P005,13034,429
2026-02-23,U01,P010,9634,367
2026-02-23,U01,P009,9108,143
2026-02-23,U01,P006,10319,108
2026-02-23,U02,P002,10914,446
2026-02-23,U02,P005,5461,98
2026-02-23,U02,P010,5944,178
2026-02-23,U02,P008,782,34
2026-02-23,U02,P012,7080,109
2026-02-23,U02,P001,11463,145
2026-02-23,U03,P003,12630,401
2026-02-23,U03,P002,6910,244
2026-02-23,U03,P009,10273,360
2026-02-23,U03,P006,6601,225
2026-02-23,U03,P004,8860,228
2026-02-23,U03,P005,3686,56
2026-02-23,U03,P001,5698,115
2026-02-23,U04,P004,5819,109
2026-02-23,U04,P003,7632,232
2026-02-23,U04,P009,9071,214
2026-02-23,U04,P010,5246,195
2026-02-23,U04,P012,5009,72
2026-02-23,U04,P001,8198,200
2026-02-23,U05,P003,4799,181
2026-02-23,U05,P009,11319,452
2026-02-23,U05,P012,8521,214
2026-02-23,U05,P011,12845,528
2026-02-23,U05,P008,5585,144
2026-02-23,U05,P007,8867,120
2026-02-23,U06,P009,2188,28
2026-02-23,U06,P011,9426,404
2026-02-23,U06,P005,9151,149
2026-02-23,U06,P008,5627,163
2026-02-23,U06,P012,6174,131
2026-02-23,U06,P004,7424,332
2026-02-23,U07,P008,5671,80
2026-02-23,U07,P010,3761,58
2026-02-23,U07,P002,7370,145
2026-02-23,U07,P001,4475,157
2026-02-23,U07,P005,9543,308
2026-02-23,U07,P006,8197,252
2026-02-23,U07,P007,3294,79
2026-02-23,U08,P002,7815,154
2026-02-23,U08,P005,5886,112
2026-02-23,U08,P010,531,9
2026-02-23,U08,P011,9959,283
2026-02-23,U08,P006,5998,252
2026-03-02,U01,P011,6747,298
2026-03-02,U01,P010,8901,389
2026-03-02,U01,P012,9524,325
2026-03-02,U01,P006,14234,375
2026-03-02,U02,P001,9864,294
2026-03-02,U02,P005,11042,367
2026-03-02,U02,P007,10154,451
2026-03-02,U02,P012,9472,206
2026-03-02,U02,P003,3896,70
2026-03-02,U02,P008,11114,358
2026-03-02,U03,P004,11250,498
2026-03-02,U03,P007,9439,182
2026-03-02,U03,P011,8673,272
2026-03-02,U03,P005,5751,249
2026-03-02,U03,P008,8303,221
2026-03-02,U03,P009,10625,458
2026-03-02,U04,P004,11499,317
2026-03-02,U04,P007,10555,277
2026-03-02,U04,P012,8227,365
2026-03-02,U04,P010,13633,358
2026-03-02,U04,P003,8228,280
2026-03-02,U04,P006,7159,279
2026-03-02,U05,P003,8336,96
2026-03-02,U05,P007,7005,259
2026-03-02,U05,P011,10168,310
2026-03-02,U05,P009,8882,250
2026-03-02,U05,P006,5939,126
2026-03-02,U05,P010,8164,246
2026-03-02,U06,P003,7925,109
2026-03-02,U06,P009,9716,411
2026-03-02,U06,P004,10192,307
2026-03-02,U06,P011,10530,325
2026-03-02,U06,P007,3413,48
2026-03-02,U06,P002,10003,104
2026-03-02,U06,P006,9106,228
2026-03-02,U07,P004,6448,164
2026-03-02,U07,P001,8870,169
2026-03-02,U07,P007,6610,88
2026-03-02,U07,P009,3751,138
2026-03-02,U07,P005,7100,253
2026-03-02,U07,P003,10760,232
2026-03-02,U08,P012,13906,478
2026-03-02,U08,P001,7310,67
2026-03-02,U08,P005,14005,383
2026-03-02,U08,P008,10481,405
2026-03-02,U08,P010,9693,214
2026-03-09,U01,P012,6194,120
2026-03-09,U01,P002,8085,88
2026-03-09,U01,P008,9719,325
2026-03-09,U01,P005,10549,242
2026-03-09,U02,P004,13344,560
2026-03-09,U02,P009,5916,252
2026-03-09,U02,P001,6041,67
2026-03-09,U02,P003,6541,208
2026-03-09,U02,P010,8220,136
2026-03-09,U02,P002,5612,210
2026-03-09,U02,P011,9348,360
2026-03-09,U03,P011,6963,184
2026-03-09,U03,P009,12338,485
2026-03-09,U03,P003,12558,448
2026-03-09,U03,P008,7834,180
2026-03-09,U03,P004,9306,412
2026-03-09,U03,P002,9831,160
2026-03-09,U04,P009,9590,422
2026-03-09,U04,P010,8149,235
2026-03-09,U04,P008,6465,191
2026-03-09,U04,P005,10182,319
2026-03-09,U04,P004,14786,406
2026-03-09,U05,P002,9929,271
2026-03-09,U05,P007,7161,261
2026-03-09,U05,P001,5042,60
2026-03-09,U05,P011,16812,597
2026-03-09,U05,P004,6459,147
2026-03-09,U05,P008,6477,290
2026-03-09,U05,P006,13795,191
2026-03-09,U06,P001,9716,371
2026-03-09,U06,P007,7686,174
2026-03-09,U06,P004,10282,91
2026-03-09,U06,P002,3998,133
2026-03-09,U06,P009,3916,142
2026-03-09,U06,P005,7900,330
2026-03-09,U06,P012,12057,195
2026-03-09,U07,P010,10874,320
2026-03-09,U07,P007,8506,299
2026-03-09,U07,P011,9362,405
2026-03-09,U07,P002,12866,336
2026-03-09,U07,P009,12262,130
2026-03-09,U08,P008,9777,369
2026-03-09,U08,P010,9063,350
2026-03-09,U08,P011,13274,146
2026-03-09,U08,P002,6979,300
2026-03-09,U08,P005,8787,343
2026-03-09,U08,P009,10733,282
2026-03-09,U08,P003,8469,91
2026-03-16,U01,P010,6046,63
2026-03-16,U01,P007,12250,459
2026-03-16,U01,P003,4247,165
2026-03-16,U01,P009,12195,449
2026-03-16,U02,P008,10145,356
2026-03-16,U02,P003,15957,682
2026-03-16,U02,P010,8667,360
2026-03-16,U02,P001,12124,190
2026-03-16,U02,P004,11167,381
2026-03-16,U02,P007,11281,440
2026-03-16,U03,P011,5450,126
2026-03-16,U03,P009,8649,285
2026-03-16,U03,P010,6866,140
2026-03-16,U03,P012,9925,200
2026-03-16,U03,P004,8394,202
2026-03-16,U03,P003,12751,180
2026-03-16,U03,P002,7916,160
2026-03-16,U04,P010,10203,233
2026-03-16,U04,P006,12188,400
2026-03-16,U04,P009,7944,229
2026-03-16,U04,P005,6891,142
2026-03-16,U04,P001,9177,304
2026-03-16,U05,P008,15036,652
2026-03-16,U05,P009,14265,565
2026-03-16,U05,P003,10839,456
2026-03-16,U05,P001,12663,516
2026-03-16,U05,P006,9492,264
2026-03-16,U06,P003,9996,282
2026-03-16,U06,P008,9176,152
2026-03-16,U06,P009,8073,137
2026-03-16,U06,P011,13806,240
2026-03-16,U06,P006,12396,339
2026-03-16,U06,P010,10011,245
2026-03-16,U07,P006,13555,283
2026-03-16,U07,P012,14590,179
2026-03-16,U07,P007,15024,283
2026-03-16,U07,P011,6620,73
2026-03-16,U07,P010,11435,474
2026-03-16,U07,P004,4582,199
2026-03-16,U08,P007,12296,429
2026-03-16,U08,P012,12002,456
2026-03-16,U08,P002,13525,552
2026-03-16,U08,P003,11491,187
2026-03-16,U08,P011,12517,528
2026-03-16,U08,P008,11591,487
2026-03-16,U08,P009,8849,393
2026-03-23,U01,P010,9401,224
2026-03-23,U01,P007,11035,337
2026-03-23,U01,P008,4317,105
2026-03-23,U01,P005,11491,396
2026-03-23,U01,P003,10426,297
2026-03-23,U02,P009,11296,142
2026-03-23,U02,P012,10706,313
2026-03-23,U02,P001,9116,132
2026-03-23,U02,P008,12541,363
2026-03-23,U02,P003,964,35
2026-03-23,U02,P010,9340,246
2026-03-23,U03,P004,7918,279
2026-03-23,U03,P007,10717,460
2026-03-23,U03,P012,5397,173
2026-03-23,U03,P006,8670,128
2026-03-23,U03,P011,9044,311
2026-03-23,U04,P006,6525,234
2026-03-23,U04,P002,10097,170
2026-03-23,U04,P003,12364,395
2026-03-23,U04,P005,8828,310
2026-03-23,U05,P010,7637,180
2026-03-23,U05,P009,7782,230
2026-03-23,U05,P004,8793,354
2026-03-23,U05,P012,11396,341
2026-03-23,U05,P011,9898,168
2026-03-23,U05,P006,4282,41
2026-03-23,U06,P006,7963,124
2026-03-23,U06,P005,6146,196
2026-03-23,U06,P008,10028,400
2026-03-23,U06,P011,1568,32
2026-03-23,U06,P010,5662,202
2026-03-23,U06,P009,8316,179
2026-03-23,U07,P011,7407,252
2026-03-23,U07,P005,11477,305
2026-03-23,U07,P001,4140,54
2026-03-23,U07,P003,7993,174
2026-03-23,U07,P010,12330,506
2026-03-23,U08,P004,8188,121
2026-03-23,U08,P001,10527,336
2026-03-23,U08,P008,10133,452
2026-03-23,U08,P003,7853,100
2026-03-30,U01,P011,6243,62
2026-03-30,U01,P003,12091,356
2026-03-30,U01,P004,9776,315
2026-03-30,U01,P007,7616,177
2026-03-30,U01,P009,11967,124
2026-03-30,U02,P003,5626,200
2026-03-30,U02,P006,8759,175
2026-03-30,U02,P007,9140,290
2026-03-30,U02,P011,9806,100
2026-03-30,U03,P012,6389,210
2026-03-30,U03,P010,7859,296
2026-03-30,U03,P009,9495,113
2026-03-30,U03,P008,13598,172
2026-03-30,U04,P009,12820,318
2026-03-30,U04,P012,11857,370
2026-03-30,U04,P011,5450,83
2026-03-30,U04,P006,9061,398
2026-03-30,U05,P012,12102,448
2026-03-30,U05,P010,9176,368
2026-03-30,U05,P001,2108,26
2026-03-30,U05,P008,10291,109
2026-03-30,U05,P005,5698,148
2026-03-30,U05,P002,4258,118
2026-03-30,U06,P006,6845,116
2026-03-30,U06,P008,8056,199
2026-03-30,U06,P005,6313,179
2026-03-30,U06,P001,10589,193
2026-03-30,U07,P011,9575,293
2026-03-30,U07,P001,4399,136
2026-03-30,U07,P004,9797,257
2026-03-30,U07,P009,9890,282
2026-03-30,U07,P012,9788,332
2026-03-30,U07,P005,7762,115
2026-03-30,U07,P010,8719,348
2026-03-30,U08,P007,11283,282
2026-03-30,U08,P006,2729,118
2026-03-30,U08,P004,7921,187
2026-03-30,U08,P008,5029,99
2026-04-06,U01,P012,16865,672
2026-04-06,U01,P003,5340,136
2026-04-06,U01,P006,6432,136
2026-04-06,U01,P004,7443,311
2026-04-06,U02,P002,12953,223
2026-04-06,U02,P007,9677,122
2026-04-06,U02,P003,6207,124
2026-04-06,U02,P005,11537,283
2026-04-06,U02,P010,5960,118
2026-04-06,U03,P012,6611,68
2026-04-06,U03,P001,10418,283
2026-04-06,U03,P008,6621,237
2026-04-06,U03,P006,12209,289
2026-04-06,U03,P007,5063,85
2026-04-06,U04,P006,8784,302
2026-04-06,U04,P002,8175,79
2026-04-06,U04,P009,9658,302
2026-04-06,U04,P012,11456,303
2026-04-06,U04,P011,8692,148
2026-04-06,U04,P008,7983,176
2026-04-06,U04,P001,17705,496
2026-04-06,U05,P010,8539,181
2026-04-06,U05,P004,7206,242
2026-04-06,U05,P002,18838,519
2026-04-06,U05,P006,10937,331
2026-04-06,U05,P012,12875,326
2026-04-06,U05,P007,9168,325
2026-04-06,U05,P001,8021,90
2026-04-06,U06,P002,11960,443
2026-04-06,U06,P003,10504,254
2026-04-06,U06,P005,7999,234
2026-04-06,U06,P009,9108,168
2026-04-06,U06,P006,7254,310
2026-04-06,U06,P001,3653,160
2026-04-06,U07,P011,16162,685
2026-04-06,U07,P003,6750,269
2026-04-06,U07,P001,11257,129
2026-04-06,U07,P007,12741,268
2026-04-06,U07,P005,10153,404
2026-04-06,U07,P010,19220,568
2026-04-06,U07,P006,9984,319
2026-04-06,U08,P009,10490,385
2026-04-06,U08,P012,7487,243
2026-04-06,U08,P006,12359,211
2026-04-06,U08,P005,11514,369
2026-04-06,U08,P007,11324,130
2026-04-06,U08,P008,7629,213
2026-04-06,U08,P001,14236,325
2026-04-13,U01,P010,8670,135
2026-04-13,U01,P011,12631,279
2026-04-13,U01,P003,11009,449
2026-04-13,U01,P008,15754,527
2026-04-13,U02,P009,10700,156
2026-04-13,U02,P008,8433,124
2026-04-13,U02,P003,5590,80
2026-04-13,U02,P005,10805,211
2026-04-13,U02,P006,10838,256
2026-04-13,U02,P002,11962,115
2026-04-13,U02,P007,9673,126
2026-04-13,U03,P002,12396,155
2026-04-13,U03,P003,10385,317
2026-04-13,U03,P007,13517,253
2026-04-13,U03,P011,12167,213
2026-04-13,U03,P012,10023,160
2026-04-13,U03,P001,12210,412
2026-04-13,U03,P005,1808,22
2026-04-13,U04,P009,6198,111
2026-04-13,U04,P006,7974,315
2026-04-13,U04,P011,16355,238
2026-04-13,U04,P010,17106,223
2026-04-13,U04,P003,10000,288
2026-04-13,U05,P006,4288,45
2026-04-13,U05,P010,5804,111
2026-04-13,U05,P011,7392,249
2026-04-13,U05,P003,6763,147
2026-04-13,U05,P009,5106,152
2026-04-13,U05,P004,11222,443
2026-04-13,U06,P009,12976,275
2026-04-13,U06,P008,17277,521
2026-04-13,U06,P002,10856,428
2026-04-13,U06,P006,11921,295
2026-04-13,U07,P012,11375,332
2026-04-13,U07,P004,8985,219
2026-04-13,U07,P007,6500,233
2026-04-13,U07,P009,10477,336
2026-04-13,U07,P008,13796,112
2026-04-13,U07,P005,15061,228
2026-04-13,U07,P002,8159,237
2026-04-13,U08,P011,15232,679
2026-04-13,U08,P002,12785,242
2026-04-13,U08,P004,3830,156
2026-04-13,U08,P003,3152,115
2026-04-13,U08,P012,14620,557
2026-04-20,U01,P006,2684,107
2026-04-20,U01,P005,10827,304
2026-04-20,U01,P009,9118,217
2026-04-20,U01,P011,11505,464
2026-04-20,U02,P002,8064,316
2026-04-20,U02,P007,10518,329
2026-04-20,U02,P006,8547,239
2026-04-20,U02,P012,12803,243
2026-04-20,U02,P011,11263,307
2026-04-20,U03,P002,10470,179
2026-04-20,U03,P006,4834,55
2026-04-20,U03,P003,7708,310
2026-04-20,U03,P009,4625,157
2026-04-20,U03,P011,14045,358
2026-04-20,U03,P010,5328,88
2026-04-20,U04,P002,11182,475
2026-04-20,U04,P009,8866,348
2026-04-20,U04,P001,7746,257
2026-04-20,U04,P012,7827,272
2026-04-20,U04,P003,12457,160
2026-04-20,U05,P010,14189,549
2026-04-20,U05,P008,11793,95
2026-04-20,U05,P002,13646,570
2026-04-20,U05,P004,8336,318
2026-04-20,U05,P005,9276,197
2026-04-20,U05,P001,9215,274
2026-04-20,U05,P007,13584,459
2026-04-20,U06,P004,9514,205
2026-04-20,U06,P006,8793,382
2026-04-20,U06,P011,8664,314
2026-04-20,U06,P009,9072,342
2026-04-20,U06,P001,8233,244
2026-04-20,U06,P010,6315,72
2026-04-20,U07,P002,5708,173
2026-04-20,U07,P003,8290,343
2026-04-20,U07,P001,10923,315
2026-04-20,U07,P006,11421,504
2026-04-20,U07,P012,6893,105
2026-04-20,U08,P001,15658,256
2026-04-20,U08,P002,9968,147
2026-04-20,U08,P004,6909,127
2026-04-20,U08,P005,3838,31
2026-04-20,U08,P006,7678,109
2026-04-20,U08,P009,146,2
2026-04-27,U01,P002,9070,359
2026-04-27,U01,P012,14083,317
2026-04-27,U01,P010,6953,232
2026-04-27,U01,P006,8763,116
2026-04-27,U02,P005,12112,451
2026-04-27,U02,P010,5362,111
2026-04-27,U02,P001,13219,456
2026-04-27,U02,P009,13081,295
2026-04-27,U02,P002,8579,379
2026-04-27,U03,P003,11273,305
2026-04-27,U03,P008,10105,342
2026-04-27,U03,P010,9710,425
2026-04-27,U03,P012,7226,201
2026-04-27,U03,P006,6580,222
2026-04-27,U03,P001,8036,108
2026-04-27,U04,P010,9637,253
2026-04-27,U04,P009,7386,204
2026-04-27,U04,P002,8328,362
2026-04-27,U04,P011,10862,104
2026-04-27,U05,P010,9529,388
2026-04-27,U05,P007,10548,252
2026-04-27,U05,P009,9658,164
2026-04-27,U05,P002,8074,134
2026-04-27,U05,P003,8261,268
2026-04-27,U06,P012,9547,149
2026-04-27,U06,P004,12335,554
2026-04-27,U06,P010,3478,104
2026-04-27,U06,P006,11919,244
2026-04-27,U06,P003,6797,100
2026-04-27,U06,P007,13403,254
2026-04-27,U06,P002,16021,710
2026-04-27,U07,P009,13924,487
2026-04-27,U07,P011,15123,121
2026-04-27,U07,P004,5866,227
2026-04-27,U07,P007,5378,93
2026-04-27,U07,P003,10585,382
2026-04-27,U08,P010,5865,183
2026-04-27,U08,P004,13128,371
2026-04-27,U08,P006,11020,462
2026-04-27,U08,P008,14743,503
2026-05-04,U01,P004,8666,296
2026-05-04,U01,P005,10493,327
2026-05-04,U01,P003,13292,316
2026-05-04,U01,P011,4283,107
2026-05-04,U01,P002,6894,242
2026-05-04,U02,P005,9968,337
2026-05-04,U02,P002,16557,561
2026-05-04,U02,P001,10306,341
2026-05-04,U02,P008,13322,503
2026-05-04,U02,P004,10367,246
2026-05-04,U02,P010,13842,519
2026-05-04,U03,P010,13866,309
2026-05-04,U03,P003,7649,155
2026-05-04,U03,P007,2164,30
2026-05-04,U03,P005,7131,188
2026-05-04,U04,P010,16610,329
2026-05-04,U04,P005,6027,169
2026-05-04,U04,P001,12928,108
2026-05-04,U04,P003,13276,494
2026-05-04,U04,P008,8035,128
2026-05-04,U04,P012,2972,125
2026-05-04,U04,P007,12732,557
2026-05-04,U05,P003,12996,193
2026-05-04,U05,P004,15581,599
2026-05-04,U05,P009,12647,417
2026-05-04,U05,P010,7391,322
2026-05-04,U05,P006,9588,282
2026-05-04,U05,P002,12747,205
2026-05-04,U05,P008,4256,64
2026-05-04,U06,P008,8261,237
2026-05-04,U06,P006,8273,184
