date,code_produit,code_usine,canal,quantite,CA,cout
2024-12-29,P009,U08,RHF,227,1028.93,682.79
2024-12-29,P002,U07,RHF,179,738.19,542.45
2024-12-29,P002,U06,GMS,131,526.35,401.36
2024-12-29,P012,U08,GMS,231,1075.25,801.95
2024-12-29,P008,U04,GMS,331,1208.25,776.94
2024-12-29,P001,U04,GMS,129,787.95,690.73
2024-12-29,P002,U01,GMS,294,1195.37,886.57
2024-12-29,P004,U07,RHF,137,855.57,641.96
2024-12-29,P002,U06,GMS,143,597.42,438.6
2024-12-29,P012,U02,GMS,133,575.24,456.65
2024-12-29,P011,U07,GMS,154,368.25,275.56
2024-12-29,P003,U02,RHF,243,1881.82,1384.64
2024-12-29,P005,U02,GMS,163,851.95,570.01
2024-12-29,P004,U05,RHF,279,1750.56,1383.46
2024-12-29,P001,U01,RHF,108,743.28,581.44
2024-12-29,P004,U05,GMS,152,922.89,699.91
2024-12-29,P011,U04,GMS,144,340.11,258.3
2024-12-29,P001,U03,GMS,361,2443.63,1896.77
2024-12-29,P002,U06,GMS,204,856.22,651.88
2024-12-29,P002,U08,GMS,131,491.66,408.77
2024-12-29,P001,U07,Export,94,644.13,501.18
2024-12-29,P008,U02,GMS,31,108.88,76.43
2024-12-29,P009,U03,GMS,79,340.04,238.75
2024-12-29,P003,U05,GMS,131,995.18,750.17
2024-12-29,P003,U05,GMS,1,7.14,5.66
2024-12-29,P010,U02,GMS,230,708.01,479.31
2024-12-29,P012,U08,GMS,135,656.9,464.83
2024-12-29,P005,U02,GMS,176,904.18,655.96
2024-12-29,P007,U01,GMS,207,2386.22,2011.16
2024-12-29,P005,U01,Industrie,110,585.59,412.99
2024-12-29,P007,U02,GMS,218,2520.18,1967.95
2024-12-29,P003,U03,GMS,115,841.45,643.54
2024-12-30,P006,U03,Industrie,64,352.39,271.6
2024-12-30,P009,U07,GMS,143,639.7,446.35
2024-12-30,P011,U06,Industrie,271,597.18,475.65
2024-12-30,P012,U04,GMS,241,1079.36,806.06
2024-12-30,P001,U05,Export,197,1347.67,1093.26
2024-12-30,P011,U07,GMS,210,488.24,367.81
2024-12-30,P003,U05,RHF,134,1016.52,743.06
2024-12-30,P012,U02,GMS,163,727.46,580.94
2024-12-30,P002,U03,RHF,233,942.39,711.55
2024-12-30,P008,U04,RHF,257,929.92,643.96
2024-12-30,P002,U07,GMS,197,809.41,625.72
2024-12-30,P004,U02,Industrie,54,341.93,246.57
2024-12-30,P008,U07,GMS,79,298.48,193.79
2024-12-30,P012,U01,GMS,211,918.71,754.94
2024-12-30,P004,U04,RHF,172,1087.99,826.96
2024-12-30,P004,U06,RHF,149,937.13,687.14
2024-12-30,P001,U02,GMS,178,1139.59,989.48
2024-12-30,P012,U05,GMS,198,881.14,679.4
2024-12-30,P006,U08,Industrie,228,1337.61,960.43
2024-12-30,P001,U06,Industrie,124,806.15,665.47
2024-12-30,P006,U05,Export,186,1059.97,801.34
2024-12-30,P011,U02,GMS,125,298.68,208.55
2024-12-30,P003,U03,GMS,111,776.67,632.89
2024-12-30,P002,U04,Export,224,921.09,718.56
2024-12-30,P005,U01,RHF,165,846.71,620.97
2024-12-30,P010,U03,GMS,190,557.63,403.82
2024-12-30,P008,U07,Export,162,608.75,398.48
2024-12-30,P001,U08,Export,207,1367.62,1150.69
2024-12-30,P011,U06,Industrie,237,539.24,392.31
2024-12-30,P005,U03,GMS,132,662.39,472.02
2024-12-30,P012,U01,RHF,180,872.42,605.26
2024-12-30,P007,U07,GMS,220,2503.45,2012.23
2024-12-30,P011,U03,Industrie,49,111.74,86.57
2024-12-30,P010,U03,GMS,201,584.42,423.9
2024-12-30,P006,U08,GMS,169,917.7,705.99
2024-12-30,P004,U06,RHF,198,1277.23,927.48
2024-12-30,P001,U01,GMS,203,1252.49,1044.23
2024-12-30,P004,U08,RHF,131,833.68,632.33
2024-12-30,P003,U07,GMS,237,1681.27,1297.69
2024-12-30,P004,U07,GMS,249,1613.75,1190.53
2024-12-30,P008,U05,Export,166,624.11,413.77
2024-12-30,P004,U01,GMS,160,973.57,790.64
2024-12-30,P003,U04,GMS,63,469.04,353.06
2024-12-30,P007,U03,GMS,259,2896.96,2521.08
2024-12-30,P011,U07,GMS,143,331.19,252.89
2024-12-30,P006,U04,Export,238,1338.26,1006.48
2024-12-30,P009,U07,RHF,160,703.76,477.06
2024-12-30,P008,U04,Industrie,161,539.21,404.66
2024-12-30,P011,U06,Export,141,340.93,245.12
2024-12-30,P005,U07,GMS,221,1185.09,834.29
2024-12-30,P012,U02,GMS,158,685.0,548.45
2024-12-30,P009,U08,Export,201,918.19,610.98
2024-12-30,P012,U01,Export,114,538.73,384.86
2024-12-30,P003,U02,GMS,157,1154.82,920.28
2024-12-31,P007,U02,GMS,121,1353.17,1174.07
2024-12-31,P003,U04,GMS,138,983.61,764.76
2024-12-31,P008,U02,RHF,118,444.0,293.71
2024-12-31,P005,U08,GMS,136,661.83,477.47
2024-12-31,P004,U04,GMS,218,1295.88,1039.06
2024-12-31,P011,U03,GMS,193,450.44,338.14
2024-12-31,P008,U01,GMS,241,898.84,561.25
2024-12-31,P009,U07,Industrie,130,564.97,398.95
2024-12-31,P008,U08,Export,88,324.23,206.52
2024-12-31,P005,U07,RHF,105,565.37,368.36
2024-12-31,P009,U06,GMS,229,998.13,676.08
2024-12-31,P001,U07,GMS,119,808.86,654.0
2024-12-31,P005,U05,GMS,65,343.1,228.23
2024-12-31,P009,U01,GMS,151,650.94,457.77
2024-12-31,P001,U05,GMS,183,1228.86,956.0
2024-12-31,P001,U04,GMS,229,1555.15,1251.11
2024-12-31,P010,U04,GMS,297,932.0,618.55
2024-12-31,P009,U07,GMS,211,916.43,665.34
2024-12-31,P005,U05,RHF,208,1092.29,779.78
2024-12-31,P006,U08,GMS,220,1163.66,878.38
2024-12-31,P005,U08,GMS,154,780.4,564.38
2024-12-31,P008,U01,GMS,116,395.23,285.84
2024-12-31,P001,U01,Export,181,1204.06,940.8
2024-12-31,P012,U05,GMS,306,1457.39,1040.08
2024-12-31,P012,U05,RHF,60,279.52,210.72
2024-12-31,P001,U05,GMS,191,1260.52,1002.9
2024-12-31,P008,U02,GMS,159,557.46,382.07
2024-12-31,P009,U02,RHF,69,312.67,219.24
2024-12-31,P001,U05,GMS,209,1374.85,1081.24
2024-12-31,P012,U05,Export,124,591.78,427.26
2024-12-31,P006,U08,GMS,199,1064.42,795.83
2024-12-31,P010,U06,Export,84,266.59,176.29
2024-12-31,P009,U07,GMS,104,478.15,304.45
2024-12-31,P008,U03,GMS,179,606.26,421.89
2024-12-31,P007,U01,RHF,168,2073.89,1501.97
2024-12-31,P007,U07,GMS,76,911.66,715.07
2024-12-31,P002,U03,RHF,160,668.58,489.24
2024-12-31,P006,U04,RHF,241,1401.31,1008.28
2024-12-31,P007,U06,RHF,239,2957.76,2264.51
2024-12-31,P006,U01,GMS,183,1038.58,729.79
2024-12-31,P005,U03,GMS,118,583.87,446.12
2024-12-31,P012,U04,GMS,218,962.9,719.75
2024-12-31,P003,U06,GMS,218,1558.02,1291.95
2024-12-31,P001,U06,GMS,234,1469.13,1249.94
2024-12-31,P007,U07,GMS,204,2489.2,1833.13
2024-12-31,P007,U02,RHF,198,2381.43,1825.51
2025-01-01,P004,U07,GMS,140,868.1,668.08
2025-01-01,P010,U02,GMS,156,463.29,331.1
2025-01-01,P007,U06,GMS,139,1606.97,1349.25
2025-01-01,P007,U04,GMS,105,1274.35,1011.94
2025-01-01,P008,U04,GMS,91,343.24,219.29
2025-01-01,P012,U03,Industrie,98,462.87,351.4
2025-01-01,P001,U06,RHF,116,790.48,607.3
2025-01-01,P012,U06,Industrie,99,435.34,341.01
2025-01-01,P012,U04,RHF,135,632.87,453.71
2025-01-01,P006,U01,GMS,103,571.59,418.18
2025-01-01,P005,U08,RHF,131,673.43,466.94
2025-01-01,P012,U05,GMS,158,724.0,542.94
2025-01-01,P003,U05,GMS,207,1455.1,1206.52
2025-01-01,P007,U03,GMS,102,1122.9,993.01
2025-01-01,P004,U04,RHF,141,874.79,677.32
2025-01-01,P008,U08,GMS,126,442.25,304.7
2025-01-01,P011,U03,GMS,1,2.25,1.74
2025-01-01,P010,U08,GMS,113,334.82,249.95
2025-01-01,P003,U05,Export,94,729.23,546.87
2025-01-01,P001,U04,GMS,116,757.79,635.24
2025-01-01,P009,U03,Export,198,902.4,615.09
2025-01-01,P011,U04,Industrie,195,459.99,349.76
2025-01-01,P006,U07,RHF,80,471.72,340.63
2025-01-01,P011,U08,GMS,65,159.86,114.58
2025-01-01,P011,U06,Industrie,134,303.55,229.97
2025-01-01,P009,U05,GMS,96,396.71,290.89
2025-01-01,P004,U04,Industrie,240,1521.17,1119.05
2025-01-01,P008,U03,GMS,60,211.3,145.46
2025-01-01,P007,U07,GMS,108,1243.93,999.92
2025-01-01,P006,U04,GMS,138,735.9,562.5
2025-01-01,P008,U07,RHF,112,405.34,280.21
2025-01-01,P010,U06,GMS,140,426.25,287.57
2025-01-01,P007,U07,Export,211,2632.4,1884.54
2025-01-01,P007,U07,GMS,116,1409.98,1081.58
2025-01-01,P008,U08,RHF,163,600.82,401.17
2025-01-01,P008,U08,GMS,183,676.55,428.46
2025-01-01,P010,U02,GMS,95,285.97,199.16
2025-01-01,P012,U04,GMS,66,284.8,230.26
2025-01-01,P007,U07,Industrie,78,959.45,742.4
2025-01-02,P008,U03,RHF,104,378.72,248.07
2025-01-02,P007,U03,Industrie,227,2545.18,2031.62
2025-01-02,P006,U04,GMS,121,638.13,487.62
2025-01-02,P005,U02,RHF,61,320.76,224.48
2025-01-02,P003,U01,Export,155,1198.93,890.21
2025-01-02,P011,U02,GMS,121,273.27,211.83
2025-01-02,P001,U06,RHF,103,687.83,550.01
2025-01-02,P012,U08,Industrie,230,1046.35,768.81
2025-01-02,P001,U08,GMS,52,347.11,271.54
2025-01-02,P005,U01,Industrie,225,1138.0,857.2
2025-01-02,P007,U08,GMS,217,2476.03,2089.82
2025-01-02,P001,U01,GMS,76,489.91,395.21
2025-01-02,P007,U03,Export,138,1707.67,1287.87
2025-01-02,P009,U03,RHF,162,714.75,474.84
2025-01-02,P001,U02,GMS,140,894.22,737.91
2025-01-02,P011,U01,GMS,156,384.7,265.98
2025-01-02,P011,U08,GMS,142,317.45,235.55
2025-01-02,P006,U06,Export,257,1512.42,1067.96
2025-01-02,P009,U03,RHF,206,903.12,627.97
2025-01-02,P007,U08,GMS,163,1875.88,1485.51
2025-01-02,P007,U07,GMS,120,1433.2,1140.71
2025-01-02,P006,U02,Export,151,873.02,613.14
2025-01-02,P009,U06,GMS,146,644.26,437.8
2025-01-02,P009,U08,GMS,177,722.69,539.45
2025-01-02,P005,U06,GMS,156,751.31,547.42
2025-01-02,P007,U05,Export,117,1455.07,1049.93
2025-01-02,P012,U06,GMS,106,508.21,364.82
2025-01-02,P006,U05,Export,254,1450.8,1101.19
2025-01-02,P001,U08,RHF,49,329.93,260.36
2025-01-02,P003,U04,Industrie,147,1120.45,859.12
2025-01-02,P004,U01,GMS,87,505.01,420.56
2025-01-02,P008,U06,GMS,117,428.03,285.06
2025-01-02,P003,U07,Export,65,492.85,374.3
2025-01-02,P001,U06,RHF,155,1044.44,841.34
2025-01-02,P010,U03,GMS,157,493.19,322.12
2025-01-02,P003,U05,GMS,255,1770.82,1502.22
2025-01-02,P003,U03,Industrie,52,399.68,289.79
2025-01-02,P010,U08,GMS,180,533.75,368.42
2025-01-02,P010,U03,GMS,144,459.27,293.64
2025-01-02,P006,U03,GMS,188,989.23,750.47
2025-01-02,P001,U01,RHF,164,1118.5,887.54
2025-01-02,P004,U04,GMS,110,656.56,504.86
2025-01-02,P005,U07,GMS,199,1065.4,720.16
2025-01-02,P005,U07,Industrie,165,837.88,588.83
2025-01-03,P004,U05,GMS,200,1273.06,992.47
2025-01-03,P011,U01,GMS,102,238.04,177.41
2025-01-03,P009,U07,GMS,64,274.89,202.81
2025-01-03,P009,U02,GMS,127,545.24,387.33
2025-01-03,P010,U08,GMS,177,498.67,361.39
2025-01-03,P001,U08,GMS,77,516.88,420.07
2025-01-03,P012,U05,GMS,232,1081.46,810.15
2025-01-03,P011,U06,GMS,107,265.89,189.93
2025-01-03,P007,U02,GMS,30,338.48,286.99
2025-01-03,P004,U07,RHF,172,1064.68,784.53
2025-01-03,P008,U04,RHF,143,516.8,356.11
2025-01-03,P006,U05,GMS,119,674.89,504.63
2025-01-03,P006,U04,RHF,207,1192.8,854.51
2025-01-03,P005,U08,RHF,145,763.66,528.32
2025-01-03,P004,U03,GMS,192,1227.93,895.26
2025-01-03,P012,U08,Export,233,1130.43,824.76
2025-01-03,P012,U08,RHF,139,664.29,495.71
2025-01-03,P009,U07,GMS,157,672.6,483.91
2025-01-03,P001,U04,RHF,128,868.35,698.94
2025-01-03,P008,U03,Industrie,104,390.83,254.38
2025-01-03,P006,U08,Industrie,83,442.81,351.75
2025-01-03,P001,U04,GMS,132,840.26,701.02
2025-01-03,P006,U03,GMS,43,251.03,182.11
2025-01-03,P002,U03,GMS,232,921.5,748.54
2025-01-03,P011,U05,GMS,192,459.67,327.56
2025-01-03,P003,U05,Industrie,189,1455.38,1063.98
2025-01-03,P011,U02,Industrie,104,232.23,178.08
2025-01-03,P008,U06,GMS,254,894.21,622.25
2025-01-03,P004,U07,RHF,101,639.4,462.26
2025-01-03,P005,U07,GMS,152,817.01,563.62
2025-01-03,P005,U05,GMS,109,565.82,415.78
2025-01-03,P008,U04,Export,139,525.12,345.46
2025-01-03,P012,U04,GMS,174,846.53,592.41
2025-01-03,P006,U08,GMS,54,307.76,228.09
2025-01-03,P002,U01,GMS,110,459.5,342.5
2025-01-03,P002,U03,GMS,153,566.33,497.29
2025-01-03,P006,U04,Export,204,1167.48,838.25
2025-01-04,P012,U04,GMS,96,433.71,317.57
2025-01-04,P003,U05,RHF,153,1142.31,898.48
2025-01-04,P011,U06,GMS,146,339.43,241.98
2025-01-04,P001,U04,GMS,236,1457.99,1314.46
2025-01-04,P004,U07,RHF,143,906.4,691.86
2025-01-04,P007,U04,GMS,94,1133.28,871.6
2025-01-04,P011,U01,Export,39,96.02,66.73
2025-01-04,P008,U01,GMS,169,635.0,429.48
2025-01-04,P003,U08,GMS,193,1368.89,1118.26
2025-01-04,P003,U01,GMS,166,1168.29,942.22
2025-01-04,P011,U05,RHF,149,355.26,249.77
2025-01-04,P002,U04,GMS,113,466.05,369.22
2025-01-04,P001,U04,GMS,140,862.9,759.84
2025-01-04,P012,U07,GMS,162,786.54,543.5
2025-01-04,P009,U07,Export,150,666.39,439.57
2025-01-04,P004,U05,GMS,118,709.28,548.44
2025-01-04,P002,U02,GMS,184,714.46,560.67
2025-01-04,P008,U06,RHF,110,413.32,279.03
2025-01-04,P009,U06,GMS,182,788.86,533.91
2025-01-04,P001,U04,GMS,166,1127.86,873.21
2025-01-04,P001,U03,GMS,185,1136.46,967.77
2025-01-04,P005,U08,Export,167,882.07,604.86
2025-01-04,P003,U01,RHF,35,262.3,202.72
2025-01-04,P001,U07,GMS,197,1236.42,1041.07
2025-01-04,P009,U05,GMS,177,727.03,534.9
2025-01-04,P008,U01,GMS,142,538.87,331.32
2025-01-04,P003,U08,Export,174,1323.82,991.74
2025-01-04,P009,U04,GMS,211,874.79,662.63
2025-01-04,P006,U03,Industrie,151,861.22,611.49
2025-01-04,P010,U07,GMS,99,299.11,203.91
2025-01-04,P009,U04,GMS,111,483.49,330.51
2025-01-04,P010,U08,RHF,153,488.31,339.71
2025-01-04,P009,U02,Export,162,714.51,478.2
2025-01-04,P001,U02,GMS,189,1203.12,1016.99
2025-01-04,P009,U03,GMS,209,935.48,649.06
2025-01-04,P012,U07,GMS,158,772.94,566.15
2025-01-04,P010,U01,Export,205,636.82,418.57
2025-01-04,P012,U08,GMS,139,673.78,492.1
2025-01-04,P004,U08,GMS,206,1299.54,1023.61
2025-01-04,P004,U08,GMS,131,783.84,639.72
2025-01-04,P010,U08,GMS,12,37.11,26.14
2025-01-04,P004,U02,GMS,179,1055.84,877.7
2025-01-04,P004,U08,GMS,38,244.02,188.83
2025-01-04,P005,U05,GMS,56,282.82,196.75
2025-01-04,P004,U02,RHF,39,246.18,179.71
2025-01-04,P002,U01,Industrie,106,415.81,339.47
2025-01-04,P008,U02,GMS,93,336.24,219.72
2025-01-04,P003,U04,Export,41,316.9,235.97
2025-01-05,P008,U01,GMS,100,359.94,237.43
2025-01-05,P001,U05,GMS,55,353.55,287.52
2025-01-05,P006,U03,GMS,111,599.3,476.92
2025-01-05,P004,U08,RHF,210,1359.02,1045.75
2025-01-05,P010,U08,Export,158,490.0,332.0
2025-01-05,P011,U05,GMS,181,431.44,324.32
2025-01-05,P003,U01,GMS,173,1194.09,995.63
2025-01-05,P012,U01,Industrie,196,924.35,647.02
2025-01-05,P002,U04,GMS,139,523.48,439.18
2025-01-05,P011,U01,RHF,140,337.56,246.71
2025-01-05,P010,U03,RHF,247,760.7,534.64
2025-01-05,P010,U02,GMS,184,548.07,381.88
2025-01-05,P010,U05,Export,147,454.87,300.29
2025-01-05,P009,U08,GMS,37,152.57,113.24
2025-01-05,P012,U01,Industrie,186,851.2,653.68
2025-01-05,P001,U05,RHF,141,968.73,728.51
2025-01-05,P012,U01,GMS,133,638.12,476.89
2025-01-05,P009,U01,Export,123,554.34,381.26
2025-01-05,P006,U08,GMS,128,665.17,527.92
2025-01-05,P008,U05,RHF,109,412.29,267.97
2025-01-05,P002,U07,GMS,112,464.18,350.74
2025-01-05,P001,U08,RHF,132,874.14,699.98
2025-01-05,P004,U08,GMS,135,838.93,634.74
2025-01-05,P006,U03,Export,98,565.35,405.33
2025-01-05,P010,U03,GMS,196,606.48,417.28
2025-01-05,P004,U06,RHF,140,899.69,660.09
2025-01-05,P008,U07,GMS,118,443.09,277.05
2025-01-05,P003,U08,GMS,158,1160.33,878.65
2025-01-05,P011,U06,GMS,194,480.75,348.67
2025-01-05,P010,U04,Export,212,657.73,432.13
2025-01-05,P001,U06,Industrie,59,378.99,317.86
2025-01-05,P001,U06,GMS,102,651.59,529.54
2025-01-05,P004,U02,GMS,172,1089.52,816.5
2025-01-05,P011,U02,GMS,90,207.68,154.36
2025-01-05,P010,U07,Export,124,381.23,266.75
2025-01-05,P004,U03,RHF,195,1242.9,955.05
2025-01-05,P010,U03,RHF,139,437.19,307.12
2025-01-05,P004,U04,GMS,120,757.2,570.31
2025-01-05,P002,U03,Industrie,161,598.33,493.5
2025-01-05,P012,U07,GMS,161,696.28,555.37
2025-01-05,P012,U06,RHF,133,636.93,472.66
2025-01-05,P006,U02,Export,100,571.09,423.98
2025-01-05,P003,U06,Export,177,1347.99,997.68
2025-01-05,P005,U07,GMS,247,1185.27,867.92
2025-01-05,P002,U03,GMS,150,611.95,485.75
2025-01-06,P006,U03,RHF,21,119.78,87.65
2025-01-06,P002,U05,RHF,243,1016.41,778.26
2025-01-06,P005,U03,Export,139,715.38,489.03
2025-01-06,P002,U04,GMS,109,442.74,345.61
2025-01-06,P009,U08,Export,174,762.61,533.66
2025-01-06,P008,U07,Industrie,228,832.1,546.68
2025-01-06,P007,U08,GMS,110,1287.94,1036.82
2025-01-06,P002,U03,Export,219,896.1,711.43
2025-01-06,P001,U05,Export,96,644.5,508.85
2025-01-06,P011,U04,Industrie,116,289.79,191.36
2025-01-06,P005,U02,RHF,138,738.12,495.57
2025-01-06,P008,U02,GMS,141,534.74,350.89
2025-01-06,P001,U08,Industrie,89,607.28,477.83
2025-01-06,P005,U02,RHF,105,545.51,388.45
2025-01-06,P004,U05,Industrie,125,808.26,582.92
2025-01-06,P006,U02,Industrie,124,706.06,532.6
2025-01-06,P010,U01,GMS,70,219.18,152.0
2025-01-06,P007,U01,RHF,109,1332.74,1022.04
2025-01-06,P002,U03,GMS,162,664.81,498.01
2025-01-06,P009,U07,GMS,102,414.13,317.67
2025-01-06,P001,U08,RHF,85,568.4,475.66
2025-01-06,P004,U01,GMS,154,993.42,733.81
2025-01-06,P006,U05,Industrie,143,827.31,581.04
2025-01-06,P006,U08,GMS,184,1003.85,759.04
2025-01-06,P006,U06,GMS,155,910.05,661.93
2025-01-06,P009,U06,GMS,106,474.98,327.49
2025-01-06,P003,U01,GMS,77,553.6,449.25
2025-01-06,P009,U07,GMS,129,580.93,402.25
2025-01-06,P009,U05,GMS,206,876.59,622.93
2025-01-06,P001,U03,GMS,240,1506.89,1287.37
2025-01-06,P001,U03,GMS,160,1058.15,865.67
2025-01-06,P009,U07,RHF,126,551.82,399.24
2025-01-06,P012,U06,Export,170,813.5,599.08
2025-01-06,P001,U03,RHF,180,1197.05,967.55
2025-01-06,P012,U01,RHF,163,788.83,570.8
2025-01-06,P009,U06,GMS,115,518.2,340.77
2025-01-06,P005,U03,GMS,120,610.89,453.49
2025-01-06,P008,U08,GMS,107,359.03,255.82
2025-01-06,P008,U02,Export,173,629.71,438.45
2025-01-06,P004,U05,GMS,130,773.62,596.96
2025-01-07,P003,U03,RHF,130,1012.1,723.87
2025-01-07,P004,U03,GMS,193,1194.52,896.81
2025-01-07,P002,U05,GMS,176,711.75,574.71
2025-01-07,P007,U01,GMS,199,2257.5,1915.93
2025-01-07,P007,U08,RHF,84,1014.33,757.27
2025-01-07,P010,U03,GMS,160,483.37,333.57
2025-01-07,P012,U01,Export,209,981.17,742.99
2025-01-07,P002,U01,RHF,71,296.49,226.31
2025-01-07,P003,U08,GMS,92,693.41,539.39
2025-01-07,P004,U05,GMS,189,1207.05,922.59
2025-01-07,P004,U02,Export,169,1043.74,789.94
2025-01-07,P011,U04,GMS,184,412.23,307.1
2025-01-07,P004,U02,GMS,141,888.0,691.74
2025-01-07,P007,U08,GMS,125,1385.9,1134.18
2025-01-07,P011,U04,GMS,206,512.73,368.01
2025-01-07,P002,U05,GMS,203,817.0,616.55
2025-01-07,P003,U07,RHF,88,677.03,520.36
2025-01-07,P001,U02,RHF,194,1276.31,1031.24
2025-01-07,P011,U02,RHF,252,615.53,436.31
2025-01-07,P005,U07,GMS,218,1147.21,804.99
2025-01-07,P006,U02,GMS,180,976.47,721.27
2025-01-07,P006,U05,GMS,138,794.51,588.01
2025-01-07,P011,U07,GMS,103,242.37,173.01
2025-01-07,P008,U02,RHF,191,714.84,451.01
2025-01-07,P012,U08,GMS,211,945.97,719.45
2025-01-07,P002,U08,GMS,186,750.04,592.65
2025-01-07,P010,U08,Industrie,128,403.25,283.99
2025-01-07,P001,U08,Industrie,172,1116.9,891.52
2025-01-07,P012,U04,RHF,74,358.04,258.56
2025-01-07,P011,U02,GMS,35,85.36,58.6
2025-01-07,P003,U03,Industrie,101,750.82,592.38
2025-01-07,P005,U04,RHF,233,1232.4,815.34
2025-01-07,P007,U02,GMS,175,1925.29,1591.83
2025-01-07,P012,U02,GMS,157,746.3,520.97
2025-01-07,P009,U02,GMS,183,745.02,541.29
2025-01-07,P010,U06,GMS,75,230.84,161.86
2025-01-07,P005,U02,GMS,211,1091.13,782.19
2025-01-07,P012,U08,GMS,108,470.01,360.64
2025-01-07,P002,U02,GMS,174,666.72,564.07
2025-01-07,P001,U07,Export,67,460.2,366.85
2025-01-07,P002,U06,GMS,223,896.91,710.82
2025-01-07,P004,U07,Industrie,129,778.85,595.33
2025-01-07,P004,U03,GMS,146,916.68,672.94
2025-01-07,P008,U01,GMS,150,535.38,355.19
2025-01-07,P011,U06,GMS,122,268.61,207.68
2025-01-07,P002,U07,GMS,35,142.44,111.52
2025-01-07,P009,U02,GMS,152,636.54,475.86
2025-01-07,P007,U07,RHF,197,2451.43,1813.36
2025-01-07,P007,U05,Industrie,174,2006.52,1577.06
2025-01-07,P009,U01,GMS,132,542.35,406.4
2025-01-07,P011,U06,Industrie,161,389.26,272.04
2025-01-07,P008,U08,Export,149,562.91,371.81
2025-01-07,P001,U08,Export,167,1142.35,921.24
2025-01-07,P011,U07,GMS,214,496.98,372.26
2025-01-07,P008,U05,GMS,90,324.75,212.7
2025-01-07,P011,U04,Export,88,218.89,149.06
2025-01-07,P005,U05,RHF,131,695.98,499.37
2025-01-07,P004,U08,Export,136,883.43,665.97
2025-01-08,P002,U03,Export,15,60.65,46.27
2025-01-08,P003,U01,Export,203,1548.0,1167.27
2025-01-08,P008,U01,Industrie,113,421.14,267.47
2025-01-08,P003,U06,GMS,206,1598.98,1124.11
2025-01-08,P009,U01,GMS,178,760.56,551.0
2025-01-08,P001,U03,RHF,165,1098.77,857.83
2025-01-08,P009,U07,GMS,44,187.29,128.06
2025-01-08,P010,U01,GMS,150,475.37,321.26
2025-01-08,P008,U07,RHF,59,219.62,148.45
2025-01-08,P011,U07,RHF,150,364.69,265.25
2025-01-08,P007,U03,GMS,162,1975.24,1550.99
2025-01-08,P007,U04,GMS,81,930.46,769.92
2025-01-08,P005,U07,GMS,132,680.75,480.04
2025-01-08,P011,U03,RHF,132,328.13,227.86
2025-01-08,P006,U02,RHF,89,521.11,365.2
2025-01-08,P001,U05,GMS,176,1103.67,937.97
2025-01-08,P011,U08,RHF,118,285.85,199.3
2025-01-08,P008,U05,GMS,100,336.49,249.92
2025-01-08,P004,U08,GMS,143,858.14,707.5
2025-01-08,P010,U02,Industrie,72,219.86,155.95
2025-01-08,P001,U03,GMS,91,618.55,503.01
2025-01-08,P011,U04,GMS,106,233.94,187.21
2025-01-08,P007,U02,GMS,148,1794.79,1360.72
2025-01-08,P005,U02,RHF,125,674.69,457.65
2025-01-08,P005,U03,GMS,180,937.03,670.05
2025-01-08,P007,U01,RHF,222,2712.17,2073.82
2025-01-08,P010,U07,GMS,116,360.03,245.96
2025-01-08,P001,U07,GMS,258,1567.94,1447.12
2025-01-08,P009,U05,RHF,122,550.0,381.51
2025-01-08,P004,U08,Industrie,134,806.45,643.84
2025-01-08,P012,U01,GMS,95,435.66,341.93
2025-01-08,P004,U07,GMS,124,727.83,599.04
2025-01-08,P009,U04,RHF,125,563.2,379.93
2025-01-08,P001,U06,RHF,137,919.65,745.64
2025-01-08,P002,U01,GMS,114,438.76,342.86
2025-01-08,P001,U01,Export,56,379.55,311.1
2025-01-08,P006,U07,GMS,120,677.66,492.25
2025-01-09,P003,U04,GMS,59,440.22,349.6
2025-01-09,P002,U04,Industrie,168,666.94,536.9
2025-01-09,P010,U04,GMS,165,510.12,362.84
2025-01-09,P006,U08,GMS,115,665.26,493.5
2025-01-09,P002,U05,GMS,135,563.22,422.27
2025-01-09,P010,U08,RHF,171,537.55,350.9
2025-01-09,P011,U03,GMS,154,378.82,254.89
2025-01-09,P001,U07,GMS,123,750.27,633.16
2025-01-09,P004,U01,RHF,161,1044.11,735.52
2025-01-09,P007,U01,GMS,116,1426.98,1117.12
2025-01-09,P007,U03,RHF,100,1248.6,954.05
2025-01-09,P012,U01,GMS,244,1065.35,872.54
2025-01-09,P001,U02,GMS,140,857.94,736.39
2025-01-09,P006,U06,GMS,174,1026.24,710.84
2025-01-09,P012,U07,RHF,151,703.7,528.64
2025-01-09,P004,U05,RHF,104,670.8,514.93
2025-01-09,P004,U01,GMS,93,560.48,442.07
2025-01-09,P008,U05,Export,194,703.35,484.09
2025-01-09,P004,U04,GMS,136,862.34,646.96
2025-01-09,P009,U08,Export,99,447.1,291.34
2025-01-09,P012,U03,Export,152,724.76,508.64
2025-01-09,P001,U04,RHF,166,1128.79,906.97
2025-01-09,P005,U02,GMS,178,902.22,673.44
2025-01-09,P008,U05,GMS,76,262.89,189.25
2025-01-09,P009,U07,GMS,114,494.26,360.79
2025-01-09,P009,U06,Export,178,812.45,564.7
2025-01-09,P003,U05,RHF,145,1101.44,793.08
2025-01-09,P002,U03,Industrie,187,695.78,570.75
2025-01-09,P005,U07,RHF,164,860.28,592.16
2025-01-09,P004,U08,GMS,109,703.91,530.04
